City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Taldan,RU,2021-11-25 15:45:47,53.6667,124.8,6.12,87,79,3.24
295,Sioux Lookout,CA,2021-11-25 15:42:50,50.1001,-91.917,5.07,78,20,12.66
296,Hamina,FI,2021-11-25 15:45:48,60.5697,27.1979,38.48,86,100,13.29
297,Sabzevar,IR,2021-11-25 15:45:48,36.2126,57.6819,52.88,40,0,9.22
298,Moncton,CA,2021-11-25 15:40:53,46.1159,-64.8019,34.39,93,90,9.22
299,Klyuchi,RU,2021-11-25 15:45:49,52.2667,79.1667,17.96,93,100,14.79
300,Canico,PT,2021-11-25 15:45:49,32.6333,-16.85,68.72,70,40,5.75
301,Tigre,AR,2021-11-25 15:45:50,-34.426,-58.5796,67.23,91,90,10.36
302,Northam,GB,2021-11-25 15:45:50,51.0333,-4.2167,46.62,69,79,11.59
303,Nacajuca,MX,2021-11-25 15:45:50,18.1333,-93.0167,77.02,78,9,7.31
304,Crateus,BR,2021-11-25 15:45:51,-5.1783,-40.6775,97.86,27,99,9.89
305,Erenhot,CN,2021-11-25 15:45:09,43.6475,111.9767,22.98,63,0,4.5
306,Inhambane,MZ,2021-11-25 15:45:52,-23.865,35.3833,78.78,54,75,11.99
307,Porto Santo,PT,2021-11-25 15:45:52,33.072,-16.3415,66.31,59,20,10.36
308,Hithadhoo,MV,2021-11-25 15:45:53,-0.6,73.0833,82.09,70,77,15.3
309,Muros,ES,2021-11-25 15:45:53,42.7762,-9.0603,56.08,62,52,15.66
310,Olhao,PT,2021-11-25 15:45:54,37.0286,-7.8411,53.49,87,40,11.5
311,Paamiut,GL,2021-11-25 15:45:54,61.994,-49.6678,32.95,96,100,2.84
312,Ancud,CL,2021-11-25 15:45:54,-41.8697,-73.8203,53.13,68,78,7.61
313,Doba,TD,2021-11-25 15:45:55,8.65,16.85,89.92,19,26,2.17
314,Port Elizabeth,ZA,2021-11-25 15:45:56,-33.918,25.5701,68.29,60,20,20.71
315,Maceio,BR,2021-11-25 15:45:57,-9.6658,-35.7353,92.64,52,40,13.8
316,Vestmannaeyjar,IS,2021-11-25 15:45:58,63.4427,-20.2734,41.99,87,90,13.8
317,Muzhi,RU,2021-11-25 15:45:58,65.3667,64.6667,4.8,89,99,5.21
318,Micheweni,TZ,2021-11-25 15:45:58,-4.9667,39.8333,81.66,80,49,11.77
319,Suruc,TR,2021-11-25 15:45:59,36.9761,38.425,53.8,73,100,9.46
320,Severnoye,RU,2021-11-25 15:46:00,56.3491,78.3619,-4.11,100,90,5.84
321,Adrar,MR,2021-11-25 15:47:00,20.5022,-10.0711,89.31,20,77,5.86
322,Hami,CN,2021-11-25 15:47:01,42.8,93.45,28.06,63,12,4.27
323,Umm Kaddadah,SD,2021-11-25 15:47:01,13.6017,26.6876,78.01,12,4,11.68
324,Kamina,CD,2021-11-25 15:47:02,-8.7386,24.9906,70.03,82,76,4.03
325,Oktyabrskoye,RU,2021-11-25 15:47:02,43.0645,44.7417,30.34,92,90,4.47
326,Alofi,NU,2021-11-25 15:47:03,-19.0595,-169.9187,69.69,94,32,1.14
327,Belyy Yar,RU,2021-11-25 15:47:03,53.6039,91.3903,26.85,78,100,6.71
328,Trairi,BR,2021-11-25 15:44:22,-3.2778,-39.2689,89.6,51,99,15.48
329,Alugan,PH,2021-11-25 15:47:04,12.2188,125.4808,80.83,82,100,3.65
330,Umarkhed,IN,2021-11-25 15:47:04,19.6,77.7,73.9,58,96,3.24
331,Isangel,VU,2021-11-25 15:47:05,-19.55,169.2667,73.51,88,75,0.0
332,Hokitika,NZ,2021-11-25 15:47:05,-42.7167,170.9667,55.9,83,100,2.86
333,Bouna,CI,2021-11-25 15:47:06,9.2667,-3.0,99.18,13,5,8.5
334,Manggar,ID,2021-11-25 15:47:06,-2.8833,108.2667,79.86,81,56,2.44
335,Kano,NG,2021-11-25 15:46:52,12.0001,8.5167,94.89,16,0,9.22
336,Bundibugyo,UG,2021-11-25 15:47:07,0.7414,30.0417,72.21,76,99,2.35
337,Abu Zabad,SD,2021-11-25 15:47:07,12.35,29.25,81.37,15,9,10.13
338,Areka,ET,2021-11-25 15:47:08,7.0667,37.7,67.19,47,87,4.81
339,Kidal,ML,2021-11-25 15:47:08,18.4411,1.4078,91.98,14,66,6.17
340,Farafangana,MG,2021-11-25 15:47:09,-22.8167,47.8333,73.24,80,100,15.64
341,Sechenovo,RU,2021-11-25 15:47:09,55.2244,45.8906,18.64,95,24,7.43
342,Tete,MZ,2021-11-25 15:47:10,-16.1564,33.5867,78.89,73,75,8.01
343,Half Moon Bay,US,2021-11-25 15:44:01,37.4636,-122.4286,57.61,58,1,3.44
344,Alamos,MX,2021-11-25 15:45:13,27.0167,-108.9333,68.94,63,6,1.92
345,Kedrovyy,RU,2021-11-25 15:47:10,56.1667,91.8167,21.61,97,100,4.5
346,Caravelas,BR,2021-11-25 15:47:11,-17.7125,-39.2481,82.11,54,37,8.79
347,Coolum Beach,AU,2021-11-25 15:47:11,-26.5333,153.1,76.1,96,100,6.42
348,Mafinga,TZ,2021-11-25 15:47:12,-7.25,35.0667,86.18,26,67,10.71
349,Victoria,HK,2021-11-25 15:46:36,22.2855,114.1577,69.78,69,4,4.0
350,Baturaja,ID,2021-11-25 15:47:12,-4.1333,104.1667,74.75,94,90,1.9
351,Ayia Galini,GR,2021-11-25 15:47:13,35.1,24.6833,60.39,75,77,3.22
352,San Francisco Del Mar,MX,2021-11-25 15:47:14,16.2333,-94.65,80.71,60,0,17.25
353,Fayaoue,NC,2021-11-25 15:47:14,-20.65,166.5333,77.04,75,43,14.03
354,Alta Floresta,BR,2021-11-25 15:47:15,-9.8756,-56.0861,85.82,74,75,4.61
355,Miraflores,MX,2021-11-25 15:47:15,19.2167,-98.8083,61.03,58,21,1.32
356,Codrington,AU,2021-11-25 15:47:15,-38.2667,141.9667,53.53,64,98,20.56
357,Yatou,CN,2021-11-25 15:47:16,37.15,122.3833,42.28,60,0,4.0
358,Roma,US,2021-11-25 15:42:48,43.2128,-75.4557,44.44,72,90,3.44
359,Itarema,BR,2021-11-25 15:47:17,-2.9248,-39.9167,89.91,53,89,17.78
360,Praia,CV,2021-11-25 15:45:10,14.9215,-23.5087,84.74,70,75,8.05
361,Hamilton,US,2021-11-25 15:47:17,39.1834,-84.5333,47.37,93,90,3.0
362,Coos Bay,US,2021-11-25 15:47:18,43.3665,-124.2179,40.93,93,1,8.05
363,Necochea,AR,2021-11-25 15:47:19,-38.5473,-58.7368,69.04,68,100,9.86
364,Luang Prabang,LA,2021-11-25 15:47:19,19.8856,102.1347,67.05,89,27,1.32
365,Hvide Sande,DK,2021-11-25 15:47:20,56.0045,8.1294,45.0,87,20,20.71
366,Ola,RU,2021-11-25 15:48:20,59.5833,151.2833,0.34,83,6,14.74
367,Arlit,NE,2021-11-25 15:48:21,18.7369,7.3853,91.74,11,1,6.55
368,Mahebourg,MU,2021-11-25 15:48:21,-20.4081,57.7,79.09,73,40,6.91
369,Gazli,UZ,2021-11-25 15:48:22,40.1333,63.45,43.93,47,100,13.94
370,Chumikan,RU,2021-11-25 15:48:22,54.7183,135.315,14.99,91,92,6.38
371,Shubarshi,KZ,2021-11-25 15:48:23,48.5872,57.1869,20.91,68,87,13.51
372,Tateyama,JP,2021-11-25 15:48:23,34.9833,139.8667,61.11,48,20,20.71
373,Las Vegas,US,2021-11-25 15:47:29,36.175,-115.1372,52.81,23,1,14.97
374,Amapa,BR,2021-11-25 15:48:24,1.0,-52.0,92.66,42,69,4.05
375,Grenfell,AU,2021-11-25 15:48:24,-33.9,148.1667,60.33,95,92,4.9
376,Linxia,CN,2021-11-25 15:48:25,35.6003,103.2064,33.58,33,13,2.08
377,Bandar-E Anzali,IR,2021-11-25 15:48:25,37.4727,49.4622,50.11,86,100,11.34
378,Vila Franca Do Campo,PT,2021-11-25 15:48:26,37.7167,-25.4333,65.19,69,99,17.85
379,Luganville,VU,2021-11-25 15:48:26,-15.5333,167.1667,77.2,85,27,11.16
380,Naryan-Mar,RU,2021-11-25 15:48:27,67.6713,53.087,2.77,98,100,5.66
381,Tupik,RU,2021-11-25 15:48:28,54.4253,119.9327,0.34,92,98,2.04
382,Gebre Guracha,ET,2021-11-25 15:48:28,9.8,38.4,59.56,47,86,4.72
383,Spassk-Ryazanskiy,RU,2021-11-25 15:48:29,54.4072,40.3806,36.34,93,100,11.92
384,Nizhniy Kuranakh,RU,2021-11-25 15:48:29,58.8353,125.4869,-11.92,98,65,2.21
385,Velez-Malaga,ES,2021-11-25 15:48:30,36.7726,-4.1005,65.8,47,7,8.3
386,Marathon,US,2021-11-25 15:48:30,44.9,-89.7668,30.18,79,90,1.01
387,Kota Bahru,MY,2021-11-25 15:48:31,6.1333,102.2386,75.15,94,20,0.0
388,Te Anau,NZ,2021-11-25 15:48:31,-45.4167,167.7167,52.07,90,100,7.43
389,Salym,RU,2021-11-25 15:48:31,60.0625,71.4789,2.43,97,87,5.55
390,San Cristobal,VE,2021-11-25 15:45:10,7.7669,-72.225,73.58,67,100,4.18
391,Sondrio,IT,2021-11-25 15:48:32,46.169,9.8692,47.77,84,100,2.98
392,Kenai,US,2021-11-25 15:46:29,60.5544,-151.2583,18.03,92,90,3.44
393,Opuwo,NA,2021-11-25 15:48:33,-18.0607,13.84,89.28,10,4,22.57
394,Husavik,IS,2021-11-25 15:48:33,66.0449,-17.3389,31.91,90,100,20.13
395,Lantana,US,2021-11-25 15:48:33,26.5867,-80.052,78.03,63,75,3.0
396,Gravata,BR,2021-11-25 15:48:34,-8.2011,-35.5647,92.1,31,96,13.38
397,Gravdal,NO,2021-11-25 15:48:35,68.1214,13.5031,24.69,63,40,3.44
398,Leh,IN,2021-11-25 15:48:35,34.1667,77.5833,19.24,74,28,3.69
399,Naruja,GE,2021-11-25 15:48:35,41.9069,41.9542,52.59,87,100,1.72
400,Kodinsk,RU,2021-11-25 15:48:36,58.6881,99.1844,9.3,100,100,3.06
401,Camacha,PT,2021-11-25 15:48:36,33.0833,-16.3333,63.54,59,20,10.36
402,Boyolangu,ID,2021-11-25 15:48:37,-8.1181,111.8935,77.22,88,99,2.66
403,Ihosy,MG,2021-11-25 15:48:37,-22.4,46.1167,73.81,60,99,8.55
404,Najran,SA,2021-11-25 15:48:37,17.4924,44.1277,74.05,32,0,6.78
405,Dingle,PH,2021-11-25 15:48:38,10.9995,122.6711,76.1,92,86,6.73
406,Hastiere,BE,2021-11-25 15:48:38,50.2167,4.8167,43.95,98,90,3.44
407,Nerchinskiy Zavod,RU,2021-11-25 15:48:39,51.3088,119.61,2.61,95,100,1.5
408,Hofn,IS,2021-11-25 15:48:39,64.2539,-15.2082,35.62,64,20,4.61
409,Fort Nelson,CA,2021-11-25 15:48:40,58.8053,-122.7002,-0.81,78,90,0.0
410,Asyut,EG,2021-11-25 15:49:40,27.181,31.1837,78.98,33,4,7.94
411,Sisimiut,GL,2021-11-25 15:49:41,66.9395,-53.6735,22.32,76,97,12.73
412,Nabire,ID,2021-11-25 15:49:41,-3.3667,135.4833,76.08,93,96,3.36
413,Souillac,MU,2021-11-25 15:49:41,-20.5167,57.5167,79.18,73,40,6.91
414,Tuatapere,NZ,2021-11-25 15:49:42,-46.1333,167.6833,55.71,75,94,9.62
415,Anzhero-Sudzhensk,RU,2021-11-25 15:49:42,56.081,86.0285,17.26,95,100,7.2
416,Akyab,MM,2021-11-25 15:49:43,20.15,92.9,78.69,63,0,8.14
417,Kamenka,RU,2021-11-25 15:49:43,51.3223,42.7678,33.75,83,100,9.78
418,Biak,ID,2021-11-25 15:49:44,-0.9131,122.8766,77.29,84,100,1.72
419,Glendive,US,2021-11-25 15:49:44,47.1053,-104.7125,26.96,93,40,8.05
420,Wlodawa,PL,2021-11-25 15:46:17,51.55,23.55,39.51,70,5,11.9
421,Talnakh,RU,2021-11-25 15:49:45,69.4865,88.3972,4.78,94,100,6.29
422,Kilimatinde,TZ,2021-11-25 15:49:45,-5.85,34.95,87.15,24,86,8.75
423,Flin Flon,CA,2021-11-25 15:49:45,54.7682,-101.865,3.04,85,90,10.36
424,Caramay,PH,2021-11-25 15:49:46,10.1815,119.236,78.39,88,100,2.71
425,San Rafael,AR,2021-11-25 15:49:46,-34.6177,-68.3301,79.84,25,0,7.23
426,Pisco,PE,2021-11-25 15:49:47,-13.7,-76.2167,71.02,77,0,8.05
427,Owerri,NG,2021-11-25 15:47:42,5.4833,7.0304,85.26,64,75,3.62
428,Two Rivers,US,2021-11-25 15:49:47,44.1539,-87.5693,35.33,93,90,11.01
429,Saint-Pierre,RE,2021-11-25 15:49:48,-21.3393,55.4781,80.28,75,90,2.3
430,Odweyne,SO,2021-11-25 15:49:48,9.4092,45.064,71.8,54,9,17.78
431,Kartaly,RU,2021-11-25 15:49:49,53.0522,60.6467,14.76,91,100,16.2
432,Vimperk,CZ,2021-11-25 15:49:49,49.0586,13.7829,33.01,71,57,2.01
433,Dicabisagan,PH,2021-11-25 15:49:49,17.0818,122.4157,75.02,97,100,5.55
434,Formosa Do Rio Preto,BR,2021-11-25 15:49:50,-11.0483,-45.1931,87.62,46,72,8.97
435,Ropczyce,PL,2021-11-25 15:49:50,50.0523,21.6089,41.83,74,3,15.28
436,Torbay,CA,2021-11-25 15:49:51,47.6666,-52.7314,51.28,99,90,17.27
437,Barra Do Bugres,BR,2021-11-25 15:49:51,-15.0725,-57.1811,90.37,55,100,3.51
438,Loding,NO,2021-11-25 15:49:52,67.3,14.75,19.31,84,20,1.01
439,Rocha,UY,2021-11-25 15:49:52,-34.4833,-54.3333,80.17,33,100,13.65
440,Chingirlau,KZ,2021-11-25 15:49:52,51.095,54.0814,24.4,86,100,19.28
441,Alekseyevsk,RU,2021-11-25 15:49:53,57.8406,108.3492,20.3,94,100,6.24
442,Sorong,ID,2021-11-25 15:49:53,-0.8833,131.25,80.4,82,87,6.24
443,Guerrero Negro,MX,2021-11-25 15:45:18,27.9769,-114.0611,66.34,68,7,4.09
444,Maragogi,BR,2021-11-25 15:49:54,-9.0122,-35.2225,85.48,62,40,13.2
445,Champerico,GT,2021-11-25 15:49:54,14.3,-91.9167,88.75,66,29,4.12
446,Morgan City,US,2021-11-25 15:49:55,29.6994,-91.2068,74.01,73,1,9.22
447,Harper,LR,2021-11-25 15:49:55,4.375,-7.7169,84.4,67,34,11.12
448,Ust-Kuyga,RU,2021-11-25 15:49:56,70.0167,135.6,-21.59,95,97,8.59
449,Anadyr,RU,2021-11-25 15:49:56,64.75,177.4833,-17.9,76,75,6.71
450,Kibre Mengist,ET,2021-11-25 15:49:56,5.8833,38.9833,66.34,51,65,1.92
451,Vilhena,BR,2021-11-25 15:49:57,-12.7406,-60.1458,82.62,65,75,11.5
452,Batagay-Alyta,RU,2021-11-25 15:49:57,67.8006,130.4114,-19.62,84,100,1.88
453,Westerland,DE,2021-11-25 15:49:58,54.9079,8.3033,46.42,71,40,23.02
454,Zimovniki,RU,2021-11-25 15:49:58,47.1483,42.4633,28.81,53,0,2.57
455,Waitati,NZ,2021-11-25 15:49:59,-45.75,170.5667,57.18,49,100,3.69
456,Lithgow,AU,2021-11-25 15:49:59,-33.4833,150.15,58.08,99,94,2.33
457,Shenjiamen,CN,2021-11-25 15:50:00,29.9576,122.298,55.49,52,0,1.86
458,Vostok,RU,2021-11-25 15:51:00,46.4856,135.8833,10.26,97,100,3.89
459,Angoche,MZ,2021-11-25 15:51:01,-16.2325,39.9086,79.34,81,72,9.75
460,Winnemucca,US,2021-11-25 15:51:01,40.973,-117.7357,35.78,34,31,3.47
461,Aykhal,RU,2021-11-25 15:51:02,66.0,111.5,-14.82,100,100,7.4
462,Cabedelo,BR,2021-11-25 15:47:43,-6.9811,-34.8339,90.27,64,67,12.12
463,Aras,ES,2021-11-25 15:51:02,42.5617,-2.356,41.41,90,75,11.5
464,Pilar,BR,2021-11-25 15:47:06,-9.5972,-35.9567,91.33,43,38,14.32
465,Portland,US,2021-11-25 15:49:29,45.5234,-122.6762,44.94,94,75,1.99
466,Yaan,NG,2021-11-25 15:51:03,7.3833,8.5667,95.5,27,28,5.06
467,Ponta Delgada,PT,2021-11-25 15:46:40,37.7333,-25.6667,65.5,59,20,17.27
468,Yenagoa,NG,2021-11-25 15:51:04,4.9247,6.2642,84.42,72,72,5.79
469,Nong Chik,TH,2021-11-25 15:51:04,6.8436,101.178,75.2,90,100,3.71
470,Tautira,PF,2021-11-25 15:51:05,-17.7333,-149.15,77.02,75,40,15.41
471,Prince Rupert,CA,2021-11-25 15:51:05,54.3161,-130.3201,51.49,76,90,16.11
472,Evansville,US,2021-11-25 15:51:05,37.9748,-87.5558,50.22,95,90,1.99
473,Aksu,CN,2021-11-25 15:51:06,41.1231,80.2644,32.68,43,8,0.36
474,Yerbogachen,RU,2021-11-25 15:51:06,61.2767,108.0108,9.84,97,99,4.59
475,Newtonmore,GB,2021-11-25 15:51:07,57.066,-4.1192,37.02,90,100,7.25
476,San Andres,CO,2021-11-25 15:51:07,12.5847,-81.7006,84.22,79,40,9.22
477,Vanimo,PG,2021-11-25 15:51:08,-2.6741,141.3028,78.73,87,99,2.08
478,Montepuez,MZ,2021-11-25 15:51:08,-13.1256,38.9997,83.23,48,61,6.89
479,Maningrida,AU,2021-11-25 15:51:09,-12.0667,134.2667,81.16,74,100,2.13
480,Damaturu,NG,2021-11-25 15:51:09,11.747,11.9608,91.11,12,42,13.49
481,Berdigestyakh,RU,2021-11-25 15:51:09,62.0989,126.6992,-18.06,99,33,2.91
482,Berlevag,NO,2021-11-25 15:51:10,70.8578,29.0864,17.55,73,40,2.3
483,Ereymentau,KZ,2021-11-25 15:51:10,51.6199,73.1033,-3.37,100,92,7.67
484,Kautokeino,NO,2021-11-25 15:51:11,69.0125,23.0412,1.49,94,100,2.59
485,Minot,US,2021-11-25 15:50:27,48.2325,-101.2963,14.99,79,1,9.22
486,Lemon Tree Passage,AU,2021-11-25 15:51:11,-32.7327,152.036,71.83,96,93,2.39
487,Olinda,BR,2021-11-25 15:51:12,-8.0089,-34.8553,87.53,58,40,9.22
488,Kudahuvadhoo,MV,2021-11-25 15:50:19,2.6708,72.8944,81.37,70,85,14.03
489,Beidao,CN,2021-11-25 15:51:13,34.5686,105.8933,41.54,46,5,2.01
490,Yumen,CN,2021-11-25 15:51:13,40.2833,97.2,29.19,33,3,7.54
491,Yeniseysk,RU,2021-11-25 15:51:14,58.4497,92.1703,15.39,98,100,2.39
492,Concordia,AR,2021-11-25 15:51:01,-31.393,-58.0209,68.07,83,90,8.99
493,Jijiga,ET,2021-11-25 15:51:14,9.35,42.8,65.68,49,7,15.7
494,Mayo,US,2021-11-25 15:51:15,38.8876,-76.5119,49.41,56,100,4.0
495,Cartagena,CO,2021-11-25 15:49:18,10.3997,-75.5144,87.42,74,40,3.44
496,North Branch,US,2021-11-25 15:51:15,45.5113,-92.9802,20.39,29,26,14.03
497,Constitucion,CL,2021-11-25 15:51:16,-35.3333,-72.4167,67.39,61,5,13.76
498,Srednekolymsk,RU,2021-11-25 15:51:16,67.45,153.6833,-34.01,100,41,4.23
499,Laguna,US,2021-11-25 15:47:05,38.421,-121.4238,58.84,100,1,3.44
500,Gigmoto,PH,2021-11-25 15:51:17,13.7796,124.39,79.59,86,88,6.11
501,Deniliquin,AU,2021-11-25 15:51:17,-35.5333,144.9667,57.0,75,98,14.36
502,Lafiagi,NG,2021-11-25 15:51:17,8.8667,5.4167,97.97,21,61,5.68
503,Doctor Arroyo,MX,2021-11-25 15:51:18,23.6667,-100.1833,66.25,55,7,3.18
504,Bay Roberts,CA,2021-11-25 15:52:18,47.5999,-53.2648,52.05,95,100,4.0
505,Hay River,CA,2021-11-25 15:52:19,60.8156,-115.7999,6.78,78,90,8.05
506,Virtsu,EE,2021-11-25 15:52:19,58.5716,23.5115,42.98,93,100,26.37
507,Santa Isabel Do Rio Negro,BR,2021-11-25 15:52:19,-0.4139,-65.0192,95.47,44,30,1.48
508,Saint-Francois,FR,2021-11-25 15:52:20,46.4154,3.9054,41.47,92,90,4.61
509,Miandrivazo,MG,2021-11-25 15:52:20,-19.5167,45.4667,83.26,59,83,12.21
510,Biskamzha,RU,2021-11-25 15:52:21,53.4497,89.5272,36.09,99,100,8.79
511,Gunjur,GM,2021-11-25 15:52:21,13.2019,-16.7339,93.27,43,0,9.22
512,Svetlyy,RU,2021-11-25 15:52:21,54.675,20.1347,41.05,72,74,14.36
513,Tornio,FI,2021-11-25 15:52:22,65.8481,24.1466,10.42,90,99,7.09
514,Rabo De Peixe,PT,2021-11-25 15:49:34,37.8,-25.5833,64.27,93,20,17.27
515,Gloversville,US,2021-11-25 15:52:22,43.0528,-74.3438,40.95,84,90,1.01
516,Binabalian,PH,2021-11-25 15:52:23,16.4202,119.9279,82.53,72,99,12.1
517,Daru,PG,2021-11-25 15:52:23,-9.0763,143.2092,80.28,84,94,5.73
518,Viedma,AR,2021-11-25 15:52:24,-40.8135,-62.9967,80.94,32,17,20.04
519,Galt,US,2021-11-25 15:52:24,38.2546,-121.3,57.43,58,20,3.65
520,Chandpur,IN,2021-11-25 15:52:25,29.15,78.2667,63.07,42,0,3.67
521,Maldonado,UY,2021-11-25 15:52:00,-34.6667,-54.9167,75.22,31,100,11.23
522,Zhigansk,RU,2021-11-25 15:52:25,66.7697,123.3711,-8.75,85,100,10.49
523,Castletown,IE,2021-11-25 15:52:26,53.0281,-9.0686,43.29,71,81,9.98
524,Galle,LK,2021-11-25 15:52:26,6.0367,80.217,77.04,89,100,7.27
525,Saint Anthony,US,2021-11-25 15:48:35,45.0205,-93.218,20.25,63,1,5.01
526,Killybegs,IE,2021-11-25 15:52:27,54.6333,-8.45,46.11,72,100,18.77
527,Sefophe,BW,2021-11-25 15:52:27,-22.1833,27.9667,75.7,64,75,14.97
528,Itoman,JP,2021-11-25 15:52:28,26.1247,127.6694,68.02,68,75,10.36
529,Nizhnyaya Salda,RU,2021-11-25 15:52:28,58.0776,60.7202,8.2,95,48,5.79
530,Kananga,CD,2021-11-25 15:52:29,-5.8958,22.4178,74.28,81,94,0.96
531,Yantarnyy,RU,2021-11-25 15:52:29,54.8717,19.9381,40.86,69,96,20.27
532,Salekhard,RU,2021-11-25 15:52:29,66.53,66.6019,3.07,87,100,8.99
533,Atambua,ID,2021-11-25 15:52:30,-9.1061,124.8925,76.12,86,97,0.54
534,Vila,PT,2021-11-25 15:52:30,42.0304,-8.1588,45.48,73,70,7.43
535,Bunia,CD,2021-11-25 15:52:31,1.5667,30.25,70.11,69,78,1.81
536,Korla,CN,2021-11-25 15:52:31,41.7597,86.1469,30.51,51,0,1.79
537,Tahe,CN,2021-11-25 15:52:32,52.3333,124.7333,2.1,95,61,3.29
538,Roebourne,AU,2021-11-25 15:52:32,-20.7833,117.1333,81.84,38,0,8.97
539,Penzance,GB,2021-11-25 15:52:33,50.1186,-5.5371,48.27,87,40,27.63
540,Narva-Joesuu,EE,2021-11-25 15:52:33,59.4589,28.0408,42.51,93,100,14.88
541,Ithaca,US,2021-11-25 15:52:34,42.4406,-76.4966,45.72,79,90,5.01
542,Egyek,HU,2021-11-25 15:52:34,47.6333,20.9,39.42,71,6,4.81
543,Buta,CD,2021-11-25 15:52:34,2.7858,24.73,82.26,48,24,0.31
544,Guozhen,CN,2021-11-25 15:52:35,34.3659,107.359,47.61,46,2,2.57
545,College,US,2021-11-25 15:52:35,64.8569,-147.8028,-16.91,70,40,0.0
546,Raudeberg,NO,2021-11-25 15:52:36,61.9875,5.1352,33.4,54,100,9.55
547,Tamugan,PH,2021-11-25 15:52:36,7.2308,125.3764,72.84,92,95,0.78
548,Black River,JM,2021-11-25 15:52:37,18.0264,-77.8487,84.97,58,66,6.24
549,Myitkyina,MM,2021-11-25 15:52:37,25.3833,97.4,61.27,67,0,2.48
550,Gao,ML,2021-11-25 15:52:37,16.6362,1.637,94.41,13,15,10.33
551,Thinadhoo,MV,2021-11-25 15:52:38,0.5333,72.9333,81.72,70,47,14.65
552,Rio Grande,BR,2021-11-25 15:53:38,-32.035,-52.0986,82.51,67,99,12.88
553,Farmington,US,2021-11-25 15:52:26,36.7281,-108.2187,38.21,77,1,5.75
554,Havre-Saint-Pierre,CA,2021-11-25 15:53:39,50.2334,-63.5986,41.36,100,90,10.36
555,Sibolga,ID,2021-11-25 15:53:39,1.7427,98.7792,76.89,89,66,3.4
556,Port Macquarie,AU,2021-11-25 15:49:00,-31.4333,152.9167,71.49,94,90,6.91
557,Huarmey,PE,2021-11-25 15:53:40,-10.0681,-78.1522,70.81,79,86,10.02
558,Furano,JP,2021-11-25 15:53:40,43.2818,142.4743,26.24,95,100,4.32
559,Otradnoye,RU,2021-11-25 15:53:41,59.7775,30.8181,42.19,90,100,12.44
560,Buluang,PH,2021-11-25 15:53:41,13.3068,123.3425,76.95,90,60,4.18
561,Pishin,PK,2021-11-25 15:53:42,30.5803,66.9961,51.04,31,0,3.89
562,Westport,US,2021-11-25 15:53:42,41.1415,-73.3579,51.91,50,71,1.99
563,Kennett,US,2021-11-25 15:52:00,36.2362,-90.0556,55.54,100,90,6.91
564,Chara,RU,2021-11-25 15:53:43,56.9064,118.2631,-4.97,72,53,1.36
565,Talitsa,RU,2021-11-25 15:53:43,56.8804,60.0213,7.34,92,91,7.05
566,Soc Trang,VN,2021-11-25 15:53:44,9.6033,105.98,75.16,88,84,3.18
567,Kabo,CF,2021-11-25 15:53:44,7.6994,18.629,88.56,21,15,2.1
568,Verkhoyansk,RU,2021-11-25 15:53:45,67.5447,133.385,-35.03,99,100,1.36
569,Qostanay,KZ,2021-11-25 15:53:45,53.1667,63.5833,10.69,72,0,11.18
570,Hervey Bay,AU,2021-11-25 15:53:45,-25.2986,152.8535,74.03,92,98,5.01
571,Rio Rancho,US,2021-11-25 15:53:46,35.2334,-106.6645,43.75,59,1,4.0
572,Tongren,CN,2021-11-25 15:53:46,27.7172,109.1853,53.11,78,0,2.55
573,The Valley,AI,2021-11-25 15:53:07,18.217,-63.0578,85.86,69,20,4.61
